car_name,price,year,engine,mileage,valyuta,exchange_rate
LADA (VAZ) 2106,4800,2005,1.6,114000,AZN,1.00
LADA (VAZ) 2106,3700,1996,1.5,250000,AZN,1.00
LADA (VAZ) 2106,3300,1991,1.5,250000,AZN,1.00
LADA (VAZ) 2106,2800,1984,1.5,34312,AZN,1.00
LADA (VAZ) 2106,2300,1992,1.5,368000,AZN,1.00
LADA (VAZ) 2106,3500,1994,1.6,175000,AZN,1.00
LADA (VAZ) 2106,3000,1977,1.5,128000,AZN,1.00
LADA (VAZ) 2106,5000,2006,1.6,172000,AZN,1.00
LADA (VAZ) 2106,3800,1998,1.6,334000,AZN,1.00
LADA (VAZ) 2106,3800,2005,1.6,198631,AZN,1.00
LADA (VAZ) 2106,1500,1981,1.5,310000,AZN,1.00
LADA (VAZ) 2106,2300,1986,1.5,356788,AZN,1.00
LADA (VAZ) 2106,2400,1982,1.3,255466,AZN,1.00
LADA (VAZ) 2106,2700,1985,1.6,258852,AZN,1.00
LADA (VAZ) 2106,3500,1989,1.6,200000,AZN,1.00
LADA (VAZ) 2106,4700,2004,1.5,68000,AZN,1.00
LADA (VAZ) 2106,3200,1992,1.5,505666,AZN,1.00
LADA (VAZ) 2106,3500,1999,1.5,190000,AZN,1.00
LADA (VAZ) 2106,4900,2003,1.6,270000,AZN,1.00
LADA (VAZ) 2106,1699,1983,1.3,356713,AZN,1.00
LADA (VAZ) 2106,3000,1992,1.5,296000,AZN,1.00
LADA (VAZ) 2106,4000,1994,1.5,220000,AZN,1.00
LADA (VAZ) 2106,2900,1990,1.3,185000,AZN,1.00
LADA (VAZ) 2106,3300,1992,1.5,285000,AZN,1.00
LADA (VAZ) 2106,2200,1981,1.5,420000,AZN,1.00
LADA (VAZ) 2106,4500,2005,1.6,180000,AZN,1.00
LADA (VAZ) 2106,2800,1977,3.0,752400,AZN,1.00
LADA (VAZ) 2106,2750,1985,1.3,325000,AZN,1.00
LADA (VAZ) 2106,3000,1976,1.5,213654,AZN,1.00
LADA (VAZ) 2106,4800,2005,1.6,138000,AZN,1.00
LADA (VAZ) 2106,3400,1999,1.6,296885,AZN,1.00
LADA (VAZ) 2106,2500,1991,1.5,256654,AZN,1.00
LADA (VAZ) 2106,2800,1988,1.3,658458,AZN,1.00
LADA (VAZ) 2106,2550,1989,1.3,312500,AZN,1.00
LADA (VAZ) 2106,1700,1982,1.3,350500,AZN,1.00
LADA (VAZ) 2106,3600,1993,1.5,360000,AZN,1.00
LADA (VAZ) 2106,4200,2003,1.6,218880,AZN,1.00
LADA (VAZ) 2106,2700,1987,1.3,300000,AZN,1.00
LADA (VAZ) 2106,4300,2005,1.6,213000,AZN,1.00
LADA (VAZ) 2106,2700,1993,1.5,260000,AZN,1.00
LADA (VAZ) 2106,4200,1996,1.5,168586,AZN,1.00
LADA (VAZ) 2106,3500,1992,1.5,125478,AZN,1.00
LADA (VAZ) 2106,3000,1987,1.5,196000,AZN,1.00
LADA (VAZ) 2106,4250,1990,1.3,233000,AZN,1.00
LADA (VAZ) 2106,5000,2005,1.6,138000,AZN,1.00
LADA (VAZ) 2106,4200,2001,1.6,252000,AZN,1.00
LADA (VAZ) 2106,4000,1986,1.6,200000,AZN,1.00
LADA (VAZ) 2106,2600,1990,1.6,235645,AZN,1.00
LADA (VAZ) 2106,3800,1992,1.6,200000,AZN,1.00
LADA (VAZ) 2106,3400,1990,1.5,255000,AZN,1.00
LADA (VAZ) 2106,3700,1999,1.6,280000,AZN,1.00
LADA (VAZ) 2106,3500,1994,1.5,254000,AZN,1.00
LADA (VAZ) 2106,5000,2006,1.6,150500,AZN,1.00
LADA (VAZ) 2106,3000,1992,1.5,450680,AZN,1.00
LADA (VAZ) 2106,2500,1986,1.3,360000,AZN,1.00
LADA (VAZ) 2106,2900,1991,1.3,185000,AZN,1.00
LADA (VAZ) 2106,2700,1991,1.5,250455,AZN,1.00
LADA (VAZ) 2106,5200,2004,1.6,192365,AZN,1.00
LADA (VAZ) 2106,3800,1992,1.5,237778,AZN,1.00
LADA (VAZ) 2106,10000,1989,1.3,235000,AZN,1.00
LADA (VAZ) 2106,2800,1994,1.5,342002,AZN,1.00
LADA (VAZ) 2106,2700,1990,1.5,250000,AZN,1.00
LADA (VAZ) 2106,2600,1984,1.5,5555555,AZN,1.00
LADA (VAZ) 2106,2650,1987,1.3,388000,AZN,1.00
LADA (VAZ) 2106,3300,1993,1.5,385000,AZN,1.00
LADA (VAZ) 2106,4800,2005,1.6,183000,AZN,1.00
LADA (VAZ) 2106,2500,1990,1.5,268213,AZN,1.00
LADA (VAZ) 2106,3600,1992,1.3,100000,AZN,1.00
LADA (VAZ) 2106,2400,1988,1.3,300000,AZN,1.00
LADA (VAZ) 2106,3200,1998,1.5,255000,AZN,1.00
LADA (VAZ) 2106,5500,2004,1.6,304190,AZN,1.00
LADA (VAZ) 2106,2900,1987,1.5,257864,AZN,1.00
LADA (VAZ) 2106,4700,1996,1.3,87000,AZN,1.00
LADA (VAZ) 2106,2700,1980,1.6,300000,AZN,1.00
LADA (VAZ) 2106,2200,1981,1.5,421480,AZN,1.00
LADA (VAZ) 2106,4700,1989,1.6,110000,AZN,1.00
LADA (VAZ) 2106,4100,2004,1.6,304190,AZN,1.00
LADA (VAZ) 2106,4800,2005,1.6,171000,AZN,1.00
LADA (VAZ) 2106,3000,1993,1.5,266000,AZN,1.00
LADA (VAZ) 2106,4000,1987,1.3,400000,AZN,1.00
LADA (VAZ) 2106,3600,1989,1.3,379000,AZN,1.00
LADA (VAZ) 2106,1500,1977,1.3,430000,AZN,1.00
LADA (VAZ) 2106,2800,1991,1.5,220000,AZN,1.00
LADA (VAZ) 2106,2200,1989,1.3,299000,AZN,1.00
LADA (VAZ) 2106,4050,1996,1.5,312818,AZN,1.00
LADA (VAZ) 2106,2900,1994,1.5,200000,AZN,1.00
LADA (VAZ) 2106,3300,1983,1.3,222220,AZN,1.00
LADA (VAZ) 2106,2600,1992,1.5,300000,AZN,1.00
LADA (VAZ) 2106,2300,1982,1.5,500193,AZN,1.00
LADA (VAZ) 2106,3500,1997,1.5,250000,AZN,1.00
LADA (VAZ) 2106,2800,1987,1.3,412345,AZN,1.00
LADA (VAZ) 2106,4000,2002,1.6,265320,AZN,1.00
LADA (VAZ) 2106,2300,1988,1.3,330000,AZN,1.00
LADA (VAZ) 2106,2500,1987,1.5,255646,AZN,1.00
LADA (VAZ) 2106,5000,2003,1.6,260000,AZN,1.00
LADA (VAZ) 2106,2450,1990,1.3,45213,AZN,1.00
LADA (VAZ) 2106,2500,1986,1.5,612400,AZN,1.00
LADA (VAZ) 2106,2400,1984,1.6,121111,AZN,1.00
LADA (VAZ) 2106,2600,1986,1.6,123456,AZN,1.00
LADA (VAZ) 2106,3500,1998,1.5,100000,AZN,1.00
LADA (VAZ) 2106,4800,2004,1.6,296349,AZN,1.00
LADA (VAZ) 2106,2200,1981,1.3,195000,AZN,1.00
LADA (VAZ) 2106,5500,2006,1.6,74000,AZN,1.00
LADA (VAZ) 2106,3200,1989,1.3,695823,AZN,1.00
LADA (VAZ) 2106,2200,1976,1.3,250000,AZN,1.00
LADA (VAZ) 2106,1600,1988,1.5,280498,AZN,1.00
LADA (VAZ) 2106,2450,1988,1.3,375000,AZN,1.00
LADA (VAZ) 2106,4700,1998,1.6,200000,AZN,1.00
LADA (VAZ) 2106,3400,1991,1.5,235647,AZN,1.00
LADA (VAZ) 2106,6500,1987,1.5,276000,AZN,1.00
LADA (VAZ) 2106,2350,1988,1.6,243434,AZN,1.00
LADA (VAZ) 2106,2400,1985,1.5,570106,AZN,1.00
LADA (VAZ) 2106,5000,2000,1.6,138000,AZN,1.00
LADA (VAZ) 2106,2200,1978,1.5,270652,AZN,1.00
LADA (VAZ) 2106,5900,2005,1.6,123000,AZN,1.00
LADA (VAZ) 2106,5200,2004,1.6,117000,AZN,1.00
LADA (VAZ) 2106,2800,1989,1.3,185420,AZN,1.00
LADA (VAZ) 2106,4900,2001,1.6,176000,AZN,1.00
LADA (VAZ) 2106,4000,1995,1.6,195000,AZN,1.00
LADA (VAZ) 2106,2650,1983,1.3,349471,AZN,1.00
LADA (VAZ) 2106,1800,1982,1.3,354045,AZN,1.00
LADA (VAZ) 2106,3600,2003,1.6,180258,AZN,1.00
LADA (VAZ) 2106,1150,1982,1.3,488000,AZN,1.00
LADA (VAZ) 2106,1600,1985,1.3,381540,AZN,1.00
LADA (VAZ) 2106,1700,1977,1.3,556301,AZN,1.00
LADA (VAZ) 2106,2400,1987,1.3,390865,AZN,1.00
LADA (VAZ) 2106,1800,1985,1.3,293932,AZN,1.00
LADA (VAZ) 2106,2600,1984,1.3,318000,AZN,1.00
LADA (VAZ) 2106,4000,1988,1.3,250000,AZN,1.00
LADA (VAZ) 2106,3900,2003,1.6,310000,AZN,1.00
LADA (VAZ) 2106,3200,1997,1.5,275000,AZN,1.00
LADA (VAZ) 2106,4200,1998,1.5,271677,AZN,1.00
LADA (VAZ) 2106,2150,1976,1.3,550000,AZN,1.00
LADA (VAZ) 2106,2800,1991,1.3,150000,AZN,1.00
LADA (VAZ) 2106,4500,1999,1.6,355000,AZN,1.00
LADA (VAZ) 2106,2600,1990,1.3,245363,AZN,1.00
LADA (VAZ) 2106,2600,1985,1.3,320000,AZN,1.00
LADA (VAZ) 2106,2700,1975,1.5,300000,AZN,1.00
LADA (VAZ) 2106,3800,1990,1.3,569876,AZN,1.00
LADA (VAZ) 2106,2600,1991,1.6,263500,AZN,1.00
LADA (VAZ) 2106,3600,2000,1.6,123000,AZN,1.00
LADA (VAZ) 2106,4800,2005,1.6,234384,AZN,1.00
LADA (VAZ) 2106,4000,1998,1.6,320000,AZN,1.00
LADA (VAZ) 2106,4200,2005,1.6,183000,AZN,1.00
LADA (VAZ) 2106,2700,1990,1.5,223800,AZN,1.00
LADA (VAZ) 2106,3100,1994,1.5,42000,AZN,1.00
LADA (VAZ) 2106,3100,1994,1.5,42000,AZN,1.00
LADA (VAZ) 2106,4000,2000,1.6,245600,AZN,1.00
LADA (VAZ) 2106,2650,1989,1.5,570000,AZN,1.00
LADA (VAZ) 2106,2700,1984,1.6,159060,AZN,1.00
LADA (VAZ) 2106,4000,1991,1.3,253000,AZN,1.00
LADA (VAZ) 2106,4800,2001,1.6,230000,AZN,1.00
LADA (VAZ) 2106,3300,1986,1.3,542563,AZN,1.00
LADA (VAZ) 2106,5000,1999,1.5,100000,AZN,1.00
LADA (VAZ) 2106,4700,2003,1.6,177244,AZN,1.00
LADA (VAZ) 2106,3200,1997,1.6,354161,AZN,1.00
LADA (VAZ) 2106,2400,1987,1.5,22222,AZN,1.00
LADA (VAZ) 2106,3000,1982,1.5,130000,AZN,1.00
LADA (VAZ) 2106,2500,1991,1.6,130000,AZN,1.00
LADA (VAZ) 2106,2700,1983,1.5,970000,AZN,1.00
LADA (VAZ) 2106,4800,2005,1.6,150000,AZN,1.00
LADA (VAZ) 2106,2700,1992,1.6,130000,AZN,1.00
LADA (VAZ) 2106,2650,1986,1.5,187000,AZN,1.00
LADA (VAZ) 2106,2350,1984,1.6,368000,AZN,1.00
LADA (VAZ) 2106,4200,1989,1.3,265000,AZN,1.00
LADA (VAZ) 2106,2200,1987,1.6,200000,AZN,1.00
LADA (VAZ) 2106,2600,1980,1.5,278866,AZN,1.00
LADA (VAZ) 2106,3900,1998,1.6,45000,AZN,1.00
LADA (VAZ) 2106,2300,1983,1.5,455000,AZN,1.00
LADA (VAZ) 2106,5000,2001,1.6,158000,AZN,1.00
LADA (VAZ) 2106,2200,1986,1.6,300000,AZN,1.00
LADA (VAZ) 2106,4000,1996,1.6,385200,AZN,1.00
LADA (VAZ) 2106,3800,2003,1.6,139689,AZN,1.00
LADA (VAZ) 2106,2700,1989,1.3,360985,AZN,1.00
LADA (VAZ) 2106,3600,1992,1.5,149000,AZN,1.00
LADA (VAZ) 2106,4000,1991,1.5,150000,AZN,1.00
LADA (VAZ) 2106,2700,1984,1.5,262000,AZN,1.00
LADA (VAZ) 2106,3300,1994,1.6,325533,AZN,1.00
LADA (VAZ) 2106,3950,2004,1.6,100000,AZN,1.00
LADA (VAZ) 2106,3800,1987,1.3,280000,AZN,1.00
LADA (VAZ) 2106,8500,2005,1.6,120000,AZN,1.00
LADA (VAZ) 2106,4000,2004,1.6,380976,AZN,1.00
LADA (VAZ) 2106,3500,1986,1.3,123000,AZN,1.00
LADA (VAZ) 2106,3750,1992,1.6,123000,AZN,1.00
LADA (VAZ) 2106,5700,2005,1.6,123000,AZN,1.00
LADA (VAZ) 2106,4200,1999,1.6,278500,AZN,1.00
LADA (VAZ) 2106,3500,1988,1.6,500000,AZN,1.00
LADA (VAZ) 2106,3600,1993,1.5,200000,AZN,1.00
LADA (VAZ) 2106,3500,1987,1.5,234232,AZN,1.00
LADA (VAZ) 2106,3700,1988,1.5,255000,AZN,1.00
LADA (VAZ) 2106,4000,1990,1.6,150000,AZN,1.00
LADA (VAZ) 2106,4300,2002,1.6,259959,AZN,1.00
LADA (VAZ) 2106,4700,1999,1.5,100000,AZN,1.00
LADA (VAZ) 2106,5400,1999,1.6,119000,AZN,1.00
LADA (VAZ) 2106,5000,1995,1.6,90000,AZN,1.00
LADA (VAZ) 2106,3200,1992,1.3,155400,AZN,1.00
LADA (VAZ) 2106,4400,1999,1.6,190000,AZN,1.00
LADA (VAZ) 2106,5400,1998,1.6,300000,AZN,1.00
LADA (VAZ) 2106,1600,1982,1.5,658400,AZN,1.00
LADA (VAZ) 2106,1600,1982,1.5,658400,AZN,1.00
LADA (VAZ) 2106,4700,1997,1.5,140040,AZN,1.00
LADA (VAZ) 2106,2500,1979,1.6,220164,AZN,1.00
LADA (VAZ) 2106,4700,1997,1.5,140040,AZN,1.00
LADA (VAZ) 2106,4800,1985,1.5,66666,AZN,1.00
LADA (VAZ) 2106,2100,1977,1.6,325641,AZN,1.00
LADA (VAZ) 2106,2100,1977,1.6,325641,AZN,1.00
LADA (VAZ) 2106,8600,2012,1.6,160000,AZN,1.00
LADA (VAZ) 2106,2700,1984,1.5,300000,AZN,1.00
LADA (VAZ) 2106,4800,1985,1.5,335440,$,1.70
LADA (VAZ) 2106,2700,1984,1.5,300000,AZN,1.00
LADA (VAZ) 2106,2300,1984,1.5,450000,AZN,1.00
LADA (VAZ) 2106,1600,1980,1.6,659100,AZN,1.00
LADA (VAZ) 2106,1600,1980,1.6,659100,AZN,1.00
LADA (VAZ) 2106,23900,2010,2.7,159000,$,1.70
LADA (VAZ) 2106,4100,1987,1.5,154400,AZN,1.00
LADA (VAZ) 2106,4100,1987,1.5,154400,AZN,1.00
LADA (VAZ) 2106,2250,2007,2.0,143000,AZN,1.00
LADA (VAZ) 2106,2250,2007,2.0,143000,AZN,1.00
LADA (VAZ) 2106,2250,1992,1.6,188800,AZN,1.00
LADA (VAZ) 2106,3500,1985,1.6,176000,AZN,1.00
LADA (VAZ) 2106,15000,2003,2.5,146600,AZN,1.00
LADA (VAZ) 2106,1700,1982,1.6,100000,AZN,1.00
LADA (VAZ) 2106,2900,1981,1.3,157400,AZN,1.00
LADA (VAZ) 2106,2300,1984,1.6,313150,AZN,1.00
LADA (VAZ) 2106,2300,1984,1.6,313150,AZN,1.00
LADA (VAZ) 2106,2300,1984,1.6,313150,AZN,1.00
LADA (VAZ) 2106,4600,2004,1.6,140000,AZN,1.00
LADA (VAZ) 2106,4600,2004,1.6,140000,AZN,1.00
LADA (VAZ) 2106,4600,1998,1.5,555555,AZN,1.00
LADA (VAZ) 2106,2300,1982,1.3,650000,AZN,1.00
LADA (VAZ) 2106,3700,1994,1.5,471370,AZN,1.00
LADA (VAZ) 2106,3700,1994,1.5,471370,AZN,1.00
LADA (VAZ) 2106,3000,1981,1.5,778886,AZN,1.00
LADA (VAZ) 2106,3000,1984,1.3,255000,AZN,1.00
LADA (VAZ) 2106,5200,2005,1.6,85042,AZN,1.00
LADA (VAZ) 2106,5200,2005,1.6,85042,AZN,1.00
LADA (VAZ) 2106,2700,2002,3.0,198000,AZN,1.00
LADA (VAZ) 2106,3400,1989,1.3,150000,AZN,1.00
LADA (VAZ) 2106,2800,1987,1.3,310000,AZN,1.00
LADA (VAZ) 2106,2800,1987,1.3,310000,AZN,1.00
LADA (VAZ) 2106,3400,1988,1.6,500000,AZN,1.00
LADA (VAZ) 2106,5500,2003,1.6,702003,AZN,1.00
LADA (VAZ) 2106,5500,1995,1.5,241254,AZN,1.00
LADA (VAZ) 2106,4300,2005,1.6,85900,AZN,1.00
LADA (VAZ) 2106,28500,2010,2.5,158000,$,1.70
LADA (VAZ) 2106,2400,1977,1.6,156000,AZN,1.00
LADA (VAZ) 2106,5200,1994,1.6,350000,AZN,1.00
LADA (VAZ) 2106,6200,2006,1.6,265000,AZN,1.00
LADA (VAZ) 2106,4600,1989,1.6,300000,AZN,1.00
LADA (VAZ) 2106,4600,1989,1.6,300000,AZN,1.00
LADA (VAZ) 2106,3400,1990,1.5,389000,AZN,1.00
LADA (VAZ) 2106,22400,2013,2.0,52800,AZN,1.00
LADA (VAZ) 2106,69900,2014,4.6,8627,$,1.70
LADA (VAZ) 2106,74900,2018,4.0,0,$,1.70
LADA (VAZ) 2106,1500,1984,1.6,430520,AZN,1.00
LADA (VAZ) 2106,1500,2014,2.5,137000,AZN,1.00
LADA (VAZ) 2106,2500,1984,1.5,398632,AZN,1.00
LADA (VAZ) 2106,2650,1989,1.3,286000,AZN,1.00
LADA (VAZ) 2106,2750,1989,1.5,143842,AZN,1.00
LADA (VAZ) 2106,4600,2000,1.6,270000,AZN,1.00
LADA (VAZ) 2106,7000,2001,1.6,124823,AZN,1.00
LADA (VAZ) 2106,2200,1979,1.6,265800,AZN,1.00
LADA (VAZ) 2106,2200,1979,1.6,265800,AZN,1.00
LADA (VAZ) 2106,3500,1994,2.0,500600,AZN,1.00
LADA (VAZ) 2106,2900,1993,1.6,150000,AZN,1.00
LADA (VAZ) 2106,1800,1985,1.6,365236,AZN,1.00
LADA (VAZ) 2106,1800,1985,1.6,365236,AZN,1.00
LADA (VAZ) 2106,1800,1985,1.6,365236,AZN,1.00
LADA (VAZ) 2106,3200,1990,1.5,350000,AZN,1.00
LADA (VAZ) 2106,1900,1986,1.5,128784,AZN,1.00
LADA (VAZ) 2106,4700,1998,1.6,163987,AZN,1.00
LADA (VAZ) 2106,4000,2008,1.6,200000,AZN,1.00
LADA (VAZ) 2106,5000,1997,1.5,61210,AZN,1.00
LADA (VAZ) 2106,6300,1991,2.0,418000,AZN,1.00
LADA (VAZ) 2106,19500,2008,4.8,170000,$,1.70
LADA (VAZ) 2106,2600,1982,1.5,285000,AZN,1.00
LADA (VAZ) 2106,4600,1991,1.6,126000,AZN,1.00
LADA (VAZ) 2106,6000,2005,1.6,140000,AZN,1.00
LADA (VAZ) 2106,4600,2000,2.4,295000,AZN,1.00
LADA (VAZ) 2106,3000,1985,1.6,198636,AZN,1.00
LADA (VAZ) 2106,3900,1984,1.3,333333,AZN,1.00
LADA (VAZ) 2106,2650,1986,1.5,300000,AZN,1.00
LADA (VAZ) 2106,2650,1986,1.5,300000,AZN,1.00
LADA (VAZ) 2106,5000,1999,1.6,180000,AZN,1.00
LADA (VAZ) 2106,5000,2000,1.6,350708,AZN,1.00
LADA (VAZ) 2106,4000,1976,1.5,900000,AZN,1.00
LADA (VAZ) 2106,3300,1983,1.6,490000,AZN,1.00
LADA (VAZ) 2106,3900,1990,1.6,120000,AZN,1.00
LADA (VAZ) 2106,5600,2001,1.6,184628,AZN,1.00
LADA (VAZ) 2106,3400,1988,1.6,86300,AZN,1.00
LADA (VAZ) 2106,1600,2004,1.6,87000,AZN,1.00
LADA (VAZ) 2106,3300,1978,1.5,122500,AZN,1.00
LADA (VAZ) 2106,3300,1978,1.5,122500,AZN,1.00
LADA (VAZ) 2106,3300,1978,1.5,122500,AZN,1.00
LADA (VAZ) 2106,2600,1979,1.5,333333,AZN,1.00
LADA (VAZ) 2106,5700,2003,1.5,70538,AZN,1.00
LADA (VAZ) 2106,2150,1986,1.6,150000,AZN,1.00
LADA (VAZ) 2106,5600,1982,1.6,236580,AZN,1.00
LADA (VAZ) 2106,2200,1984,1.6,97500,AZN,1.00
LADA (VAZ) 2106,3700,1997,1.6,100000,AZN,1.00
LADA (VAZ) 2106,1300,1977,1.5,423896,AZN,1.00
LADA (VAZ) 2106,2400,1988,1.3,400000,AZN,1.00
LADA (VAZ) 2106,4600,2003,1.6,62891,AZN,1.00
LADA (VAZ) 2106,3800,1992,1.6,254000,AZN,1.00
LADA (VAZ) 2106,2800,2015,1.4,69000,AZN,1.00
LADA (VAZ) 2106,3200,2002,4.4,220000,AZN,1.00
LADA (VAZ) 2106,2800,1994,1.5,198000,AZN,1.00
LADA (VAZ) 2106,2700,1986,1.6,383186,AZN,1.00
LADA (VAZ) 2106,23400,2008,4.0,135400,$,1.70
LADA (VAZ) 2106,2600,1988,1.3,123514,AZN,1.00
LADA (VAZ) 2106,4300,1992,1.5,220000,AZN,1.00
LADA (VAZ) 2106,3800,1984,1.3,85003,AZN,1.00
LADA (VAZ) 2106,2900,1994,1.5,142563,AZN,1.00
LADA (VAZ) 2106,2800,1986,1.3,260000,AZN,1.00
LADA (VAZ) 2106,2850,1991,1.3,870412,AZN,1.00
LADA (VAZ) 2106,3500,1987,1.5,236253,AZN,1.00
LADA (VAZ) 2106,4200,2002,1.6,86497,AZN,1.00
LADA (VAZ) 2106,3500,1987,1.6,188000,AZN,1.00
LADA (VAZ) 2106,3200,1991,1.6,180000,AZN,1.00
LADA (VAZ) 2106,4200,1989,1.3,750000,AZN,1.00
LADA (VAZ) 2106,2200,1992,1.6,202560,AZN,1.00
LADA (VAZ) 2106,6000,1998,1.5,268962,AZN,1.00
LADA (VAZ) 2106,2400,1980,1.6,450000,AZN,1.00
LADA (VAZ) 2106,2600,1986,1.6,300000,AZN,1.00
LADA (VAZ) 2106,2800,1982,1.5,289000,AZN,1.00
LADA (VAZ) 2106,5000,1998,1.6,150000,AZN,1.00
LADA (VAZ) 2106,3000,1985,1.5,160000,AZN,1.00
LADA (VAZ) 2106,1500,1974,1.6,250345,AZN,1.00
LADA (VAZ) 2106,4000,1998,1.6,66660,AZN,1.00
LADA (VAZ) 2106,2700,1984,1.6,245878,AZN,1.00
LADA (VAZ) 2106,3900,1984,1.3,333333,AZN,1.00
LADA (VAZ) 2106,3000,1982,1.6,175000,AZN,1.00
LADA (VAZ) 2106,3000,1990,1.5,991990,AZN,1.00
LADA (VAZ) 2106,4400,2006,1.6,257000,AZN,1.00
LADA (VAZ) 2106,1500,1986,1.6,160000,AZN,1.00
LADA (VAZ) 2106,7800,2000,1.6,122000,AZN,1.00
LADA (VAZ) 2106,3600,1991,1.3,150000,AZN,1.00
LADA (VAZ) 2106,4500,1983,1.3,303300,AZN,1.00
LADA (VAZ) 2106,5700,1996,1.6,115000,AZN,1.00
LADA (VAZ) 2106,3000,1989,1.5,185000,AZN,1.00
LADA (VAZ) 2106,2000,1983,1.5,345660,AZN,1.00
LADA (VAZ) 2106,3800,1997,1.5,180000,AZN,1.00
LADA (VAZ) 2106,4500,2004,1.6,200000,AZN,1.00
LADA (VAZ) 2106,4600,1999,1.6,270000,AZN,1.00
LADA (VAZ) 2106,3600,1982,1.6,350000,AZN,1.00
LADA (VAZ) 2106,3900,1990,1.5,265000,AZN,1.00
LADA (VAZ) 2106,3200,1985,1.5,81957,AZN,1.00
LADA (VAZ) 2106,2400,1987,1.6,469322,AZN,1.00
LADA (VAZ) 2106,2500,1986,1.5,234000,AZN,1.00
LADA (VAZ) 2106,4600,2005,1.5,100000,AZN,1.00
LADA (VAZ) 2106,3500,1991,1.5,170000,AZN,1.00
LADA (VAZ) 2106,3200,1990,1.5,350000,AZN,1.00
LADA (VAZ) 2106,2600,1981,1.6,600000,AZN,1.00
LADA (VAZ) 2106,4900,2014,5.1,38600,AZN,1.00
LADA (VAZ) 2106,5350,2002,1.6,852142,AZN,1.00
LADA (VAZ) 2106,3000,1991,2.5,450000,AZN,1.00
LADA (VAZ) 2106,3200,2002,2.7,231000,AZN,1.00
LADA (VAZ) 2106,4700,1998,1.6,300000,AZN,1.00
LADA (VAZ) 2106,8256,2005,1.6,185488,AZN,1.00
LADA (VAZ) 2106,2100,1987,1.3,170000,AZN,1.00
LADA (VAZ) 2106,6500,2000,1.6,237000,AZN,1.00
LADA (VAZ) 2106,2600,1986,1.5,280000,AZN,1.00
LADA (VAZ) 2106,3800,1988,1.3,139000,AZN,1.00
LADA (VAZ) 2106,2400,1982,1.5,525000,AZN,1.00
LADA (VAZ) 2106,2500,1983,1.5,445000,AZN,1.00
LADA (VAZ) 2106,8999,2011,1.6,181211,AZN,1.00
LADA (VAZ) 2106,13500,1999,2.4,192000,AZN,1.00
LADA (VAZ) 2106,4800,2004,1.5,356000,AZN,1.00
LADA (VAZ) 2106,1550,2013,2.0,64000,AZN,1.00
LADA (VAZ) 2106,4800,2018,1.5,2000,AZN,1.00
LADA (VAZ) 2106,13500,2001,3.2,249000,AZN,1.00
LADA (VAZ) 2106,10800,1999,1.8,231000,AZN,1.00
LADA (VAZ) 2106,5300,1992,1.5,175000,AZN,1.00
LADA (VAZ) 2106,3500,1997,1.5,460000,AZN,1.00
LADA (VAZ) 2106,2850,1993,1.5,162000,AZN,1.00
LADA (VAZ) 2106,3700,1993,1.6,358600,AZN,1.00
LADA (VAZ) 2106,6200,2010,1.6,57000,AZN,1.00
